Disease-1,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Symptom_5,Symptom_6,Symptom_7,Symptom_8,Symptom_9,Symptom_10,Symptom_11,Symptom_12,Symptom_13,Symptom_14,Symptom_15,Symptom_16,Symptom_17,ID,Disease
Impetigo, skin_rash, blister, red_sore_around_nose, yellow_crust_ooze,,,,,,,,,,,,,,29,Impetigo
Impetigo, skin_rash, high_fever, red_sore_around_nose, yellow_crust_ooze,,,,,,,,,,,,,,29,Impetigo
Impetigo, skin_rash, high_fever, blister, yellow_crust_ooze,,,,,,,,,,,,,,29,Impetigo
Impetigo, skin_rash, high_fever, blister, red_sore_around_nose,,,,,,,,,,,,,,29,Impetigo
Impetigo, skin_rash, high_fever, blister, red_sore_around_nose, yellow_crust_ooze,,,,,,,,,,,,,29,Impetigo
Impetigo, skin_rash, blister, red_sore_around_nose, yellow_crust_ooze,,,,,,,,,,,,,,29,Impetigo
Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches,,,,,,,,,,,,,,16,Fungal infection
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,,,,,,,,,,,,,,,16,Fungal infection
Fungal infection,itching, nodal_skin_eruptions, dischromic _patches,,,,,,,,,,,,,,,16,Fungal infection
Fungal infection,itching, skin_rash, dischromic _patches,,,,,,,,,,,,,,,16,Fungal infection
Fungal infection,itching, skin_rash, nodal_skin_eruptions,,,,,,,,,,,,,,,16,Fungal infection
Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,,,,,,,,,,,,,,,16,Fungal infection
Fungal infection,itching, nodal_skin_eruptions, dischromic _patches,,,,,,,,,,,,,,,16,Fungal infection
Fungal infection,itching, skin_rash, dischromic _patches,,,,,,,,,,,,,,,16,Fungal infection
Fungal infection,itching, skin_rash, nodal_skin_eruptions,,,,,,,,,,,,,,,16,Fungal infection
Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches,,,,,,,,,,,,,,16,Fungal infection
Allergy, continuous_sneezing, shivering, chills, watering_from_eyes,,,,,,,,,,,,,,5,Allergy
Allergy, shivering, chills, watering_from_eyes,,,,,,,,,,,,,,,5,Allergy
Allergy, continuous_sneezing, chills, watering_from_eyes,,,,,,,,,,,,,,,5,Allergy
Allergy, continuous_sneezing, shivering, watering_from_eyes,,,,,,,,,,,,,,,5,Allergy
Allergy, continuous_sneezing, shivering, chills,,,,,,,,,,,,,,,5,Allergy
Allergy, shivering, chills, watering_from_eyes,,,,,,,,,,,,,,,5,Allergy
Allergy, continuous_sneezing, chills, watering_from_eyes,,,,,,,,,,,,,,,5,Allergy
Allergy, continuous_sneezing, shivering, watering_from_eyes,,,,,,,,,,,,,,,5,Allergy
Allergy, continuous_sneezing, shivering, chills,,,,,,,,,,,,,,,5,Allergy
Allergy, continuous_sneezing, shivering, chills, watering_from_eyes,,,,,,,,,,,,,,5,Allergy
GERD, stomach_pain, acidity, ulcers_on_tongue, vomiting, cough, chest_pain,,,,,,,,,,,,18,GERD
GERD, stomach_pain, ulcers_on_tongue, vomiting, cough, chest_pain,,,,,,,,,,,,,18,GERD
GERD, stomach_pain, acidity, vomiting, cough, chest_pain,,,,,,,,,,,,,18,GERD
GERD, stomach_pain, acidity, ulcers_on_tongue, cough, chest_pain,,,,,,,,,,,,,18,GERD
GERD, stomach_pain, acidity, ulcers_on_tongue, vomiting, chest_pain,,,,,,,,,,,,,18,GERD
GERD, stomach_pain, acidity, ulcers_on_tongue, vomiting, cough,,,,,,,,,,,,,18,GERD
GERD, acidity, ulcers_on_tongue, vomiting, cough, chest_pain,,,,,,,,,,,,,18,GERD
GERD, stomach_pain, ulcers_on_tongue, vomiting, cough, chest_pain,,,,,,,,,,,,,18,GERD
GERD, stomach_pain, acidity, vomiting, cough, chest_pain,,,,,,,,,,,,,18,GERD
GERD, stomach_pain, acidity, ulcers_on_tongue, cough, chest_pain,,,,,,,,,,,,,18,GERD
Chronic cholestasis,itching, vomiting, yellowish_skin, nausea, loss_of_appetite, abdominal_pain, yellowing_of_eyes,,,,,,,,,,,10,Chronic cholestasis
Chronic cholestasis, vomiting, yellowish_skin, nausea, loss_of_appetite, abdominal_pain, yellowing_of_eyes,,,,,,,,,,,,10,Chronic cholestasis
Chronic cholestasis,itching, yellowish_skin, nausea, loss_of_appetite, abdominal_pain, yellowing_of_eyes,,,,,,,,,,,,10,Chronic cholestasis
Chronic cholestasis,itching, vomiting, nausea, loss_of_appetite, abdominal_pain, yellowing_of_eyes,,,,,,,,,,,,10,Chronic cholestasis
Chronic cholestasis,itching, vomiting, yellowish_skin, loss_of_appetite, abdominal_pain, yellowing_of_eyes,,,,,,,,,,,,10,Chronic cholestasis
Chronic cholestasis,itching, vomiting, yellowish_skin, nausea, abdominal_pain, yellowing_of_eyes,,,,,,,,,,,,10,Chronic cholestasis
Chronic cholestasis,itching, vomiting, yellowish_skin, nausea, loss_of_appetite, yellowing_of_eyes,,,,,,,,,,,,10,Chronic cholestasis
Chronic cholestasis,itching, vomiting, yellowish_skin, nausea, loss_of_appetite, abdominal_pain,,,,,,,,,,,,10,Chronic cholestasis
Chronic cholestasis,itching, vomiting, yellowish_skin, nausea, loss_of_appetite, abdominal_pain, yellowing_of_eyes,,,,,,,,,,,10,Chronic cholestasis
Chronic cholestasis,itching, vomiting, yellowish_skin, nausea, loss_of_appetite, abdominal_pain, yellowing_of_eyes,,,,,,,,,,,10,Chronic cholestasis
Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition, spotting_ urination,,,,,,,,,,,,,15,Drug Reaction
Drug Reaction,itching, stomach_pain, burning_micturition, spotting_ urination,,,,,,,,,,,,,,15,Drug Reaction
Drug Reaction,itching, skin_rash, burning_micturition, spotting_ urination,,,,,,,,,,,,,,15,Drug Reaction
Drug Reaction,itching, skin_rash, stomach_pain, spotting_ urination,,,,,,,,,,,,,,15,Drug Reaction
Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition,,,,,,,,,,,,,,15,Drug Reaction
Drug Reaction, skin_rash, stomach_pain, burning_micturition, spotting_ urination,,,,,,,,,,,,,,15,Drug Reaction
Drug Reaction,itching, stomach_pain, burning_micturition, spotting_ urination,,,,,,,,,,,,,,15,Drug Reaction
Drug Reaction,itching, skin_rash, burning_micturition, spotting_ urination,,,,,,,,,,,,,,15,Drug Reaction
Drug Reaction,itching, skin_rash, stomach_pain, spotting_ urination,,,,,,,,,,,,,,15,Drug Reaction
Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition,,,,,,,,,,,,,,15,Drug Reaction
Peptic ulcer diseae, vomiting, loss_of_appetite, abdominal_pain, passage_of_gases, internal_itching,,,,,,,,,,,,,35,Peptic ulcer diseae
Peptic ulcer diseae, vomiting, indigestion, abdominal_pain, passage_of_gases, internal_itching,,,,,,,,,,,,,35,Peptic ulcer diseae
Peptic ulcer diseae, indigestion, loss_of_appetite, abdominal_pain, passage_of_gases, internal_itching,,,,,,,,,,,,,35,Peptic ulcer diseae
Peptic ulcer diseae, vomiting, loss_of_appetite, abdominal_pain, passage_of_gases, internal_itching,,,,,,,,,,,,,35,Peptic ulcer diseae
Peptic ulcer diseae, vomiting, indigestion, abdominal_pain, passage_of_gases, internal_itching,,,,,,,,,,,,,35,Peptic ulcer diseae
Peptic ulcer diseae, vomiting, indigestion, loss_of_appetite, passage_of_gases, internal_itching,,,,,,,,,,,,,35,Peptic ulcer diseae
Peptic ulcer diseae, vomiting, indigestion, loss_of_appetite, abdominal_pain, internal_itching,,,,,,,,,,,,,35,Peptic ulcer diseae
Peptic ulcer diseae, vomiting, indigestion, loss_of_appetite, abdominal_pain, passage_of_gases,,,,,,,,,,,,,35,Peptic ulcer diseae
Peptic ulcer diseae, vomiting, indigestion, loss_of_appetite, abdominal_pain, passage_of_gases, internal_itching,,,,,,,,,,,,35,Peptic ulcer diseae
Peptic ulcer diseae, vomiting, indigestion, loss_of_appetite, abdominal_pain, passage_of_gases, internal_itching,,,,,,,,,,,,35,Peptic ulcer diseae
AIDS, muscle_wasting, patches_in_throat, high_fever, extra_marital_contacts,,,,,,,,,,,,,,3,AIDS
AIDS, patches_in_throat, high_fever, extra_marital_contacts,,,,,,,,,,,,,,,3,AIDS
AIDS, muscle_wasting, high_fever, extra_marital_contacts,,,,,,,,,,,,,,,3,AIDS
AIDS, muscle_wasting, patches_in_throat, extra_marital_contacts,,,,,,,,,,,,,,,3,AIDS
AIDS, muscle_wasting, patches_in_throat, high_fever,,,,,,,,,,,,,,,3,AIDS
AIDS, muscle_wasting, patches_in_throat, high_fever, extra_marital_contacts,,,,,,,,,,,,,,3,AIDS
AIDS, muscle_wasting, patches_in_throat, high_fever, extra_marital_contacts,,,,,,,,,,,,,,3,AIDS
AIDS, patches_in_throat, high_fever, extra_marital_contacts,,,,,,,,,,,,,,,3,AIDS
AIDS, muscle_wasting, high_fever, extra_marital_contacts,,,,,,,,,,,,,,,3,AIDS
AIDS, muscle_wasting, patches_in_throat, high_fever,,,,,,,,,,,,,,,3,AIDS
Diabetes, fatigue, weight_loss, restlessness, lethargy, irregular_sugar_level, blurred_and_distorted_vision, obesity, excessive_hunger, increased_appetite, polyuria,,,,,,,,13,Diabetes
Diabetes, fatigue, weight_loss, restlessness, lethargy, irregular_sugar_level, blurred_and_distorted_vision, obesity, excessive_hunger, increased_appetite, polyuria,,,,,,,,13,Diabetes
Diabetes, weight_loss, restlessness, lethargy, irregular_sugar_level, blurred_and_distorted_vision, obesity, excessive_hunger, increased_appetite, polyuria,,,,,,,,,13,Diabetes
Diabetes, fatigue, restlessness, lethargy, irregular_sugar_level, blurred_and_distorted_vision, obesity, excessive_hunger, increased_appetite, polyuria,,,,,,,,,13,Diabetes
Diabetes, fatigue, weight_loss, lethargy, irregular_sugar_level, blurred_and_distorted_vision, obesity, excessive_hunger, increased_appetite, polyuria,,,,,,,,,13,Diabetes
Diabetes, fatigue, weight_loss, restlessness, irregular_sugar_level, blurred_and_distorted_vision, obesity, excessive_hunger, increased_appetite, polyuria,,,,,,,,,13,Diabetes
Diabetes, fatigue, weight_loss, restlessness, lethargy, blurred_and_distorted_vision, obesity, excessive_hunger, increased_appetite, polyuria,,,,,,,,,13,Diabetes
Diabetes, fatigue, weight_loss, restlessness, lethargy, irregular_sugar_level, obesity, excessive_hunger, increased_appetite, polyuria,,,,,,,,,13,Diabetes
Diabetes, fatigue, weight_loss, restlessness, lethargy, irregular_sugar_level, blurred_and_distorted_vision, excessive_hunger, increased_appetite, polyuria,,,,,,,,,13,Diabetes
Diabetes, fatigue, weight_loss, restlessness, lethargy, irregular_sugar_level, blurred_and_distorted_vision, obesity, increased_appetite, polyuria,,,,,,,,,13,Diabetes
Gastroenteritis, vomiting, sunken_eyes, dehydration, diarrhoea,,,,,,,,,,,,,,17,Gastroenteritis
Gastroenteritis, vomiting, sunken_eyes, dehydration, diarrhoea,,,,,,,,,,,,,,17,Gastroenteritis
Gastroenteritis, sunken_eyes, dehydration, diarrhoea,,,,,,,,,,,,,,,17,Gastroenteritis
Gastroenteritis, vomiting, dehydration, diarrhoea,,,,,,,,,,,,,,,17,Gastroenteritis
Gastroenteritis, vomiting, sunken_eyes, diarrhoea,,,,,,,,,,,,,,,17,Gastroenteritis
Gastroenteritis, vomiting, sunken_eyes, dehydration,,,,,,,,,,,,,,,17,Gastroenteritis
Gastroenteritis, vomiting, sunken_eyes, dehydration, diarrhoea,,,,,,,,,,,,,,17,Gastroenteritis
Gastroenteritis, sunken_eyes, dehydration, diarrhoea,,,,,,,,,,,,,,,17,Gastroenteritis
Gastroenteritis, vomiting, dehydration, diarrhoea,,,,,,,,,,,,,,,17,Gastroenteritis
Gastroenteritis, vomiting, sunken_eyes, diarrhoea,,,,,,,,,,,,,,,17,Gastroenteritis
Bronchial Asthma, fatigue, cough, high_fever, breathlessness, family_history, mucoid_sputum,,,,,,,,,,,,7,Bronchial Asthma
Bronchial Asthma, cough, high_fever, breathlessness, family_history, mucoid_sputum,,,,,,,,,,,,,7,Bronchial Asthma
Bronchial Asthma, fatigue, high_fever, breathlessness, family_history, mucoid_sputum,,,,,,,,,,,,,7,Bronchial Asthma
Bronchial Asthma, fatigue, cough, breathlessness, family_history, mucoid_sputum,,,,,,,,,,,,,7,Bronchial Asthma
Bronchial Asthma, fatigue, cough, high_fever, family_history, mucoid_sputum,,,,,,,,,,,,,7,Bronchial Asthma
Bronchial Asthma, fatigue, cough, high_fever, breathlessness, mucoid_sputum,,,,,,,,,,,,,7,Bronchial Asthma
Bronchial Asthma, fatigue, cough, high_fever, breathlessness, family_history,,,,,,,,,,,,,7,Bronchial Asthma
Bronchial Asthma, fatigue, cough, high_fever, breathlessness, family_history, mucoid_sputum,,,,,,,,,,,,7,Bronchial Asthma
Bronchial Asthma, cough, high_fever, breathlessness, family_history, mucoid_sputum,,,,,,,,,,,,,7,Bronchial Asthma
Bronchial Asthma, fatigue, high_fever, breathlessness, family_history, mucoid_sputum,,,,,,,,,,,,,7,Bronchial Asthma
Hypertension, headache, chest_pain, dizziness, loss_of_balance, lack_of_concentration,,,,,,,,,,,,,25,Hypertension
Hypertension, chest_pain, dizziness, loss_of_balance, lack_of_concentration,,,,,,,,,,,,,,25,Hypertension
Hypertension, headache, dizziness, loss_of_balance, lack_of_concentration,,,,,,,,,,,,,,25,Hypertension
Hypertension, headache, chest_pain, loss_of_balance, lack_of_concentration,,,,,,,,,,,,,,25,Hypertension
Hypertension, headache, chest_pain, dizziness, lack_of_concentration,,,,,,,,,,,,,,25,Hypertension
Hypertension, headache, chest_pain, dizziness, loss_of_balance,,,,,,,,,,,,,,25,Hypertension
Hypertension, headache, chest_pain, dizziness, loss_of_balance, lack_of_concentration,,,,,,,,,,,,,25,Hypertension
Hypertension, chest_pain, dizziness, loss_of_balance, lack_of_concentration,,,,,,,,,,,,,,25,Hypertension
Hypertension, headache, dizziness, loss_of_balance, lack_of_concentration,,,,,,,,,,,,,,25,Hypertension
Hypertension, headache, chest_pain, loss_of_balance, lack_of_concentration,,,,,,,,,,,,,,25,Hypertension
Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,,,,,,,,,32,Migraine
Migraine, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,,,,,,,,,,32,Migraine
Migraine, acidity, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,,,,,,,,,,32,Migraine
Migraine, acidity, indigestion, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,,,,,,,,,,32,Migraine
Migraine, acidity, indigestion, headache, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,,,,,,,,,,32,Migraine
Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, stiff_neck, depression, irritability, visual_disturbances,,,,,,,,,,32,Migraine
Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, depression, irritability, visual_disturbances,,,,,,,,,,32,Migraine
Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, irritability, visual_disturbances,,,,,,,,,,32,Migraine
Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, visual_disturbances,,,,,,,,,,32,Migraine
Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability,,,,,,,,,,32,Migraine
Cervical spondylosis, back_pain, weakness_in_limbs, neck_pain, dizziness, loss_of_balance,,,,,,,,,,,,,8,Cervical spondylosis
Cervical spondylosis, back_pain, weakness_in_limbs, neck_pain, dizziness, loss_of_balance,,,,,,,,,,,,,8,Cervical spondylosis
Cervical spondylosis, weakness_in_limbs, neck_pain, dizziness, loss_of_balance,,,,,,,,,,,,,,8,Cervical spondylosis
Cervical spondylosis, back_pain, neck_pain, dizziness, loss_of_balance,,,,,,,,,,,,,,8,Cervical spondylosis
Cervical spondylosis, back_pain, weakness_in_limbs, dizziness, loss_of_balance,,,,,,,,,,,,,,8,Cervical spondylosis
Cervical spondylosis, back_pain, weakness_in_limbs, neck_pain, loss_of_balance,,,,,,,,,,,,,,8,Cervical spondylosis
Cervical spondylosis, back_pain, weakness_in_limbs, neck_pain, dizziness,,,,,,,,,,,,,,8,Cervical spondylosis
Cervical spondylosis, back_pain, weakness_in_limbs, neck_pain, dizziness, loss_of_balance,,,,,,,,,,,,,8,Cervical spondylosis
Cervical spondylosis, weakness_in_limbs, neck_pain, dizziness, loss_of_balance,,,,,,,,,,,,,,8,Cervical spondylosis
Cervical spondylosis, back_pain, neck_pain, dizziness, loss_of_balance,,,,,,,,,,,,,,8,Cervical spondylosis
Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium,,,,,,,,,,,,,,34,Paralysis (brain hemorrhage)
Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium,,,,,,,,,,,,,,34,Paralysis (brain hemorrhage)
Paralysis (brain hemorrhage), headache, weakness_of_one_body_side, altered_sensorium,,,,,,,,,,,,,,,34,Paralysis (brain hemorrhage)
Paralysis (brain hemorrhage), vomiting, weakness_of_one_body_side, altered_sensorium,,,,,,,,,,,,,,,34,Paralysis (brain hemorrhage)
Paralysis (brain hemorrhage), vomiting, headache, altered_sensorium,,,,,,,,,,,,,,,34,Paralysis (brain hemorrhage)
Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side,,,,,,,,,,,,,,,34,Paralysis (brain hemorrhage)
Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium,,,,,,,,,,,,,,34,Paralysis (brain hemorrhage)
Paralysis (brain hemorrhage), headache, weakness_of_one_body_side, altered_sensorium,,,,,,,,,,,,,,,34,Paralysis (brain hemorrhage)
Paralysis (brain hemorrhage), vomiting, weakness_of_one_body_side, altered_sensorium,,,,,,,,,,,,,,,34,Paralysis (brain hemorrhage)
Paralysis (brain hemorrhage), vomiting, headache, altered_sensorium,,,,,,,,,,,,,,,34,Paralysis (brain hemorrhage)
Jaundice,itching, vomiting, fatigue, weight_loss, high_fever, yellowish_skin, dark_urine, abdominal_pain,,,,,,,,,,30,Jaundice
Jaundice,itching, vomiting, fatigue, weight_loss, high_fever, yellowish_skin, dark_urine, abdominal_pain,,,,,,,,,,30,Jaundice
Jaundice, vomiting, fatigue, weight_loss, high_fever, yellowish_skin, dark_urine, abdominal_pain,,,,,,,,,,,30,Jaundice
Jaundice,itching, fatigue, weight_loss, high_fever, yellowish_skin, dark_urine, abdominal_pain,,,,,,,,,,,30,Jaundice
Jaundice,itching, vomiting, weight_loss, high_fever, yellowish_skin, dark_urine, abdominal_pain,,,,,,,,,,,30,Jaundice
Jaundice,itching, vomiting, fatigue, high_fever, yellowish_skin, dark_urine, abdominal_pain,,,,,,,,,,,30,Jaundice
Jaundice,itching, vomiting, fatigue, weight_loss, yellowish_skin, dark_urine, abdominal_pain,,,,,,,,,,,30,Jaundice
Jaundice,itching, vomiting, fatigue, weight_loss, high_fever, dark_urine, abdominal_pain,,,,,,,,,,,30,Jaundice
Jaundice,itching, vomiting, fatigue, weight_loss, high_fever, yellowish_skin, abdominal_pain,,,,,,,,,,,30,Jaundice
Jaundice,itching, vomiting, fatigue, weight_loss, high_fever, yellowish_skin, dark_urine,,,,,,,,,,,30,Jaundice
Malaria, chills, vomiting, high_fever, sweating, headache, nausea, muscle_pain,,,,,,,,,,,31,Malaria
Malaria, chills, vomiting, high_fever, sweating, headache, nausea, diarrhoea, muscle_pain,,,,,,,,,,31,Malaria
Malaria, chills, vomiting, high_fever, sweating, headache, nausea, diarrhoea, muscle_pain,,,,,,,,,,31,Malaria
Malaria, vomiting, high_fever, sweating, headache, nausea, diarrhoea, muscle_pain,,,,,,,,,,,31,Malaria
